"AIRPORT_SEQ_ID","AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_COUNTRY_NAME","AIRPORT_STATE_NAME","AIRPORT_STATE_FIPS","CITY_MARKET_ID","DISPLAY_CITY_MARKET_NAME_FULL","LATITUDE","LONGITUDE","AIRPORT_IS_LATEST",
1233102,12331,"IMF","Imphal Airport","Imphal, India","India","","",32331,"Imphal, India",24.75972222,93.89722222,1,
1233201,12332,"IML","Imperial Municipal","Imperial, NE","United States","Nebraska","31",32332,"Imperial, NE",40.51166667,-101.62027778,0,
1233202,12332,"IML","Imperial Municipal","Imperial, NE","United States","Nebraska","31",32332,"Imperial, NE",40.51027778,-101.62027778,1,
1233301,12333,"IMM","Immokalee Regional","Immokalee, FL","United States","Florida","12",32333,"Immokalee, FL",26.43388889,-81.40250000,0,
1233302,12333,"IMM","Immokalee Regional","Immokalee, FL","United States","Florida","12",32333,"Immokalee, FL",26.43388889,-81.40138889,1,
1233401,12334,"IMP","Imperatriz Airport","Imperatriz, Brazil","Brazil","","",32334,"Imperatriz, Brazil",-5.53194444,-47.48055556,1,
1233501,12335,"IMT","Ford","Iron Mountain/Kingsfd, MI","United States","Michigan","26",32335,"Iron Mountain/Kingsfd, MI",45.81555556,-88.11416667,0,
1233502,12335,"IMT","Ford","Iron Mountain/Kingsfd, MI","United States","Michigan","26",32335,"Iron Mountain/Kingsfd, MI",45.81833333,-88.11444444,1,
1233601,12336,"IN1","De Kalb County","Auburn, IN","United States","Indiana","18",32336,"Auburn, IN",41.30694444,-85.06416667,0,
1233602,12336,"IN1","De Kalb County","Auburn, IN","United States","Indiana","18",32336,"Auburn, IN",41.30694444,-85.06416667,0,
1233603,12336,"IN1","De Kalb County","Auburn, IN","United States","Indiana","18",32336,"Auburn, IN",41.30722222,-85.06444444,1,
1233701,12337,"IN2","Indianapolis Executive","Indianapolis, IN","United States","Indiana","18",32337,"Indianapolis, IN",40.03055556,-86.25138889,1,
1233801,12338,"INC","Hedong","Yinchuan, China","China","","",32338,"Yinchuan, China",38.32277778,106.39333333,0,
1233802,12338,"INC","Hedong","Yinchuan, China","China","","",32338,"Yinchuan, China",38.32000000,106.39333333,1,
1233901,12339,"IND","Indianapolis Muni/Weir Cook","Indianapolis, IN","United States","Indiana","18",32337,"Indianapolis, IN",39.72888889,-86.28166667,0,
1233902,12339,"IND","Indianapolis International","Indianapolis, IN","United States","Indiana","18",32337,"Indianapolis, IN",39.72555556,-86.28388889,0,
1233903,12339,"IND","Indianapolis International","Indianapolis, IN","United States","Indiana","18",32337,"Indianapolis, IN",39.72555556,-86.28388889,0,
1233904,12339,"IND","Indianapolis International","Indianapolis, IN","United States","Indiana","18",32337,"Indianapolis, IN",39.71722222,-86.29472222,1,
1234001,12340,"INF","In Guezzam Airport","In Guezzam, Algeria","Algeria","","",32340,"In Guezzam, Algeria",19.56111111,5.75027778,0,
1234002,12340,"INF","In Guezzam Airport","In Guezzam, Algeria","Algeria","","",32340,"In Guezzam, Algeria",19.56027778,5.75000000,1,
1234101,12341,"ING","Lago Argentino Airport","Lago Argentino, Argentina","Argentina","","",32341,"Lago Argentino, Argentina",-50.33472222,-72.24888889,1,
1234201,12342,"INH","Inhambane Airport","Inhambane, Mozambique","Mozambique","","",32342,"Inhambane, Mozambique",-23.87444444,35.40833333,0,
1234202,12342,"INH","Inhambane Airport","Inhambane, Mozambique","Mozambique","","",32342,"Inhambane, Mozambique",-23.87638889,35.40861111,0,
1234203,12342,"INH","Inhambane Airport","Inhambane, Mozambique","Mozambique","","",32342,"Inhambane, Mozambique",-23.87666667,35.40888889,1,
1234301,12343,"INL","Falls International","International Falls, MN","United States","Minnesota","27",32343,"International Falls, MN",48.56305556,-93.40416667,0,
1234302,12343,"INL","Falls International","International Falls, MN","United States","Minnesota","27",32343,"International Falls, MN",48.56555556,-93.40222222,0,
1234303,12343,"INL","Falls International Einarson Field","International Falls, MN","United States","Minnesota","27",32343,"International Falls, MN",48.56555556,-93.40222222,1,
1234401,12344,"INN","Innsbruck Airport","Innsbruck, Austria","Austria","","",32344,"Innsbruck, Austria",47.26083333,11.34722222,0,
1234402,12344,"INN","Innsbruck Airport","Innsbruck, Austria","Austria","","",32344,"Innsbruck, Austria",47.26027778,11.34388889,1,
1234501,12345,"INO","Inongo Airport","Inongo, Congo (Kinshasa)","Congo (Kinshasa)","","",32345,"Inongo, Congo (Kinshasa)",-1.95000000,18.27916667,0,
1234502,12345,"INO","Inongo Airport","Inongo, Congo (Kinshasa)","Congo (Kinshasa)","","",32345,"Inongo, Congo (Kinshasa)",-1.94666667,18.28527778,1,
1234701,12347,"INS","Creech AFB","Indian Springs, NV","United States","Nevada","32",32347,"Indian Springs, NV",36.58722222,-115.67333333,1,
1234801,12348,"INT","Smith Reynolds","Winston-Salem, NC","United States","North Carolina","37",32348,"Winston-Salem, NC",36.13527778,-80.22555556,0,
1234802,12348,"INT","Smith Reynolds","Winston-Salem, NC","United States","North Carolina","37",32348,"Winston-Salem, NC",36.13361111,-80.22194444,1,
1234901,12349,"INU","Nauru Island","Nauru, Nauru","Nauru","","",32349,"Nauru, Nauru",-0.53333333,166.91666667,1,
1235001,12350,"INV","Inverness/Dalcross","Inverness, United Kingdom","United Kingdom","","",32350,"Inverness, United Kingdom",57.54250000,-4.04833333,0,
1235002,12350,"INV","Inverness Airport","Inverness, United Kingdom","United Kingdom","","",32350,"Inverness, United Kingdom",57.54250000,-4.04750000,1,
1235101,12351,"INW","Winslow Municipal","Winslow, AZ","United States","Arizona","04",32351,"Winslow, AZ",35.02416667,-110.72500000,0,
1235102,12351,"INW","Winslow-Lindbergh Regional","Winslow, AZ","United States","Arizona","04",32351,"Winslow, AZ",35.02416667,-110.72500000,0,
1235103,12351,"INW","Winslow-Lindbergh Regional","Winslow, AZ","United States","Arizona","04",32351,"Winslow, AZ",35.02194444,-110.72250000,0,
1235104,12351,"INW","Winslow-Lindbergh Regional","Winslow, AZ","United States","Arizona","04",32351,"Winslow, AZ",35.02166667,-110.72305556,1,
1235201,12352,"IOA","Ioannina Airport","Ioannina, Greece","Greece","","",32352,"Ioannina, Greece",39.69666667,20.82583333,0,
1235202,12352,"IOA","Ioannina Airport","Ioannina, Greece","Greece","","",32352,"Ioannina, Greece",39.69638889,20.82250000,0,
1235203,12352,"IOA","Ioannina Airport","Ioannina, Greece","Greece","","",32352,"Ioannina, Greece",39.69722222,20.82194444,1,
1235301,12353,"IOM","Isle of Man/Ronaldsway","Isle of Man, United Kingdom","United Kingdom","","",32353,"Isle of Man, United Kingdom",54.08250000,-4.62777778,0,
1235302,12353,"IOM","Isle of Man Airport","Isle of Man, United Kingdom","United Kingdom","","",32353,"Isle of Man, United Kingdom",54.08333333,-4.62388889,0,
1235303,12353,"IOM","Isle of Man Airport","Isle of Man, United Kingdom","United Kingdom","","",32353,"Isle of Man, United Kingdom",54.08333333,-4.62333333,1,
1235401,12354,"ION","Impfondo Airport","Impfondo, Congo (Brazaville)","Congo (Brazaville)","","",32354,"Impfondo, Congo (Brazaville)",1.61333333,18.06194444,0,
1235402,12354,"ION","Impfondo Airport","Impfondo, Congo (Brazaville)","Congo (Brazaville)","","",32354,"Impfondo, Congo (Brazaville)",1.58944444,18.04694444,1,
1235501,12355,"IOR","Inishmore Airport","Inishmore, Ireland","Ireland","","",32355,"Inishmore, Ireland",53.10694444,-9.65555556,0,
1235502,12355,"IOR","Inishmore Airport","Inishmore, Ireland","Ireland","","",32355,"Inishmore, Ireland",53.10694444,-9.65388889,0,
1235503,12355,"IOR","Inishmore Airport","Inishmore, Ireland","Ireland","","",32355,"Inishmore, Ireland",53.10694444,-9.65305556,1,
1235601,12356,"IOS","Ilheus Airport","Ilheus, Brazil","Brazil","","",32356,"Ilheus, Brazil",-14.81388889,-39.03000000,0,
1235602,12356,"IOS","Bahia-Jorge Amado","Ilheus, Brazil","Brazil","","",32356,"Ilheus, Brazil",-14.81388889,-39.03000000,0,
1235603,12356,"IOS","Bahia-Jorge Amado","Ilheus, Brazil","Brazil","","",32356,"Ilheus, Brazil",-14.81583333,-39.03333333,1,
1235701,12357,"IOU","Ile Ouen Airport","Ile Ouen, New Caledonia","New Caledonia","","",32357,"Ile Quen, New Caledonia",-22.46388889,166.78305556,0,
1235702,12357,"IOU","Ile Ouen Airport","Ile Ouen, New Caledonia","New Caledonia","","",32357,"Ile Quen, New Caledonia",-22.46055556,166.78277778,1,
1235801,12358,"IOW","Iowa City Municipal","Iowa City, IA","United States","Iowa","19",32358,"Iowa City, IA",41.64027778,-91.54722222,0,
1235802,12358,"IOW","Iowa City Municipal","Iowa City, IA","United States","Iowa","19",32358,"Iowa City, IA",41.63972222,-91.54805556,1,
1235901,12359,"IPC","Mataveri International","Easter Island, Chile","Chile","","",32359,"Easter Island, Chile",-27.16500000,-109.42666667,0,
1235902,12359,"IPC","Mataveri International","Easter Island, Chile","Chile","","",32359,"Easter Island, Chile",-27.16472222,-109.42166667,1,
1236001,12360,"IPE","Ipil Airport","Ipil, Philippines","Philippines","","",32360,"Ipil, Philippines",7.78888889,122.60027778,0,
1236002,12360,"IPE","Ipil Airport","Ipil, Philippines","Philippines","","",32360,"Ipil, Philippines",7.78638889,122.60083333,0,
1236003,12360,"IPE","Ipil Airport","Ipil, Philippines","Philippines","","",32360,"Ipil, Philippines",7.78555556,122.60138889,1,
1236101,12361,"IPH","Ipoh Sultan Azlan Shah","Ipoh, Malaysia","Malaysia","","",32361,"Ipoh, Malaysia",4.56694444,101.09583333,0,
1236102,12361,"IPH","Ipoh Sultan Azlan Shah","Ipoh, Malaysia","Malaysia","","",32361,"Ipoh, Malaysia",4.56805556,101.09222222,0,
1236103,12361,"IPH","Ipoh Sultan Azlan Shah","Ipoh, Malaysia","Malaysia","","",32361,"Ipoh, Malaysia",4.56916667,101.09305556,1,
1236201,12362,"IPI","San Luis","Ipiales, Colombia","Colombia","","",32362,"Ipiales, Colombia",0.86638889,-77.71166667,0,
1236202,12362,"IPI","San Luis","Ipiales, Colombia","Colombia","","",32362,"Ipiales, Colombia",0.86194444,-77.67194444,0,
1236203,12362,"IPI","San Luis","Ipiales, Colombia","Colombia","","",32362,"Ipiales, Colombia",0.86138889,-77.66750000,1,
1236301,12363,"IPL","Imperial County","El Centro, CA","United States","California","06",32363,"El Centro, CA",32.83722222,-115.57472222,0,
1236302,12363,"IPL","Imperial County","El Centro, CA","United States","California","06",32363,"El Centro, CA",32.83416667,-115.57861111,0,
1236303,12363,"IPL","Imperial County","El Centro, CA","United States","California","06",32363,"El Centro, CA",32.83416667,-115.57888889,1,
1236401,12364,"IPN","Usiminas","Ipatinga, Brazil","Brazil","","",32364,"Ipatinga, Brazil",-19.47083333,-42.48750000,1,
1236501,12365,"IPT","Williamsport Regional","Williamsport, PA","United States","Pennsylvania","42",32365,"Williamsport, PA",41.24222222,-76.92055556,0,
1236502,12365,"IPT","Williamsport Regional","Williamsport, PA","United States","Pennsylvania","42",32365,"Williamsport, PA",41.24166667,-76.92194444,0,
1236503,12365,"IPT","Williamsport Regional","Williamsport, PA","United States","Pennsylvania","42",32365,"Williamsport, PA",41.23833333,-76.93555556,1,
1236601,12366,"IQ1","Al Taqaddum AB","Al Taqaddum, Iraq","Iraq","","",32366,"Al Taqaddum, Iraq",33.33805556,43.59694444,1,
1236701,12367,"IQ2","Al Asad AB","Al Asad, Iraq","Iraq","","",32367,"Al Asad, Iraq",33.78555556,42.44111111,1,
1236801,12368,"IQQ","Diego Aracena International","Iquique, Chile","Chile","","",32368,"Iquique, Chile",-20.53527778,-70.18138889,1,
1236901,12369,"IQT","Coronel Francisco Secada Vignetta International","Iquitos, Peru","Peru","","",32369,"Iquitos, Peru",-3.78472222,-73.30888889,1,
1237001,12370,"CRC","Circle City","Circle, AK","United States","Alaska","02",32370,"Circle, AK",65.82916667,-144.06388889,0,
1237002,12370,"IRC","Circle City","Circle, AK","United States","Alaska","02",32370,"Circle, AK",65.83055556,-144.07583333,0,
1237003,12370,"IRC","Circle City","Circle, AK","United States","Alaska","02",32370,"Circle, AK",65.82805556,-144.07611111,1,
1237101,12371,"IRD","Ishurdi Airport","Ishurdi, Bangladesh","Bangladesh","","",32371,"Ishurdi, Bangladesh",24.13333333,89.05277778,0,
1237102,12371,"IRD","Ishurdi Airport","Ishurdi, Bangladesh","Bangladesh","","",32371,"Ishurdi, Bangladesh",24.15250000,89.04944444,1,
1237201,12372,"IRG","Iron Range Airport","Iron Range, Australia","Australia","","",32372,"Iron Range, Australia",-12.78888889,143.31250000,1,
1237301,12373,"IRI","Iringa Airport","Iringa, Tanzania","Tanzania","","",32373,"Iringa, Tanzania",-7.67055556,35.75027778,0,
1237302,12373,"IRI","Iringa Airport","Iringa, Tanzania","Tanzania","","",32373,"Iringa, Tanzania",-7.66861111,35.75222222,0,
1237303,12373,"IRI","Iringa Airport","Iringa, Tanzania","Tanzania","","",32373,"Iringa, Tanzania",-7.66833333,35.75222222,1,
1237401,12374,"IRJ","Capitan Vicente A Almonacid","La Rioja, Argentina","Argentina","","",32374,"La Rioja, Argentina",-29.38333333,-66.78333333,1,
1237501,12375,"IRK","Clarence Cannon Memorial","Kirksville, MO","United States","Missouri","29",32375,"Kirksville, MO",40.09250000,-92.54388889,0,
1237502,12375,"IRK","Kirksville Regional","Kirksville, MO","United States","Missouri","29",32375,"Kirksville, MO",40.09361111,-92.54500000,0,
1237503,12375,"IRK","Kirksville Regional","Kirksville, MO","United States","Missouri","29",32375,"Kirksville, MO",40.09333333,-92.54500000,1,
1237601,12376,"IRO","Birao Airport","Birao, Central African Republic","Central African Republic","","",32376,"Birao, Central African Republic",10.18638889,22.71388889,0,
1237602,12376,"IRO","Birao Airport","Birao, Central African Republic","Central African Republic","","",32376,"Birao, Central African Republic",10.18638889,22.71388889,0,
1237603,12376,"IRO","Birao Airport","Birao, Central African Republic","Central African Republic","","",32376,"Birao, Central African Republic",10.23694444,22.71611111,1,
1237701,12377,"IRP","Isiro Airport","Isiro, Congo (Kinshasa)","Congo (Kinshasa)","","",32377,"Isiro, Congo (Kinshasa)",2.78194444,27.63083333,1,
1237801,12378,"IRS","Sturgis Airport","Sturgis, MI","United States","Michigan","26",32378,"Sturgis, MI",41.80000000,-85.41666667,1,
1237901,12379,"IRV","Roy E. Ray","Bayou La Batre, AL","United States","Alabama","01",32379,"Bayou La Batre, AL",30.45444444,-88.21055556,0,
1237902,12379,"IRV","Roy E. Ray","Bayou La Batre, AL","United States","Alabama","01",32379,"Bayou La Batre, AL",30.45472222,-88.21055556,0,
1237903,12379,"IRV","Roy E. Ray","Bayou La Batre, AL","United States","Alabama","01",32379,"Bayou La Batre, AL",30.45527778,-88.21111111,1,
1238001,12380,"ISA","Mount Isa Airport","Mount Isa, Australia","Australia","","",32380,"Mount Isa, Australia",-20.65583333,139.47916667,0,
1238002,12380,"ISA","Mount Isa Airport","Mount Isa, Australia","Australia","","",32380,"Mount Isa, Australia",-20.66388889,139.48861111,1,
1238101,12381,"ISB","Islamabad International","Islamabad, Pakistan","Pakistan","","",32381,"Islamabad, Pakistan",33.61472222,73.09666667,0,
1238102,12381,"ISB","Benazir Bhutto International","Islamabad, Pakistan","Pakistan","","",32381,"Islamabad, Pakistan",33.61472222,73.09666667,0,
1238103,12381,"ISB","Benazir Bhutto International","Islamabad, Pakistan","Pakistan","","",32381,"Islamabad, Pakistan",33.61666667,73.09861111,1,
1238201,12382,"ISC","St. Mary's","Scilly Isles, United Kingdom","United Kingdom","","",32382,"Scilly Isles, United Kingdom",49.91277778,-6.29166667,0,
1238202,12382,"ISC","St. Mary's","Scilly Isles, United Kingdom","United Kingdom","","",32382,"Scilly Isles, United Kingdom",49.91333333,-6.29166667,0,
1238203,12382,"ISC","Scilly Isles Airport","Scilly Isles, United Kingdom","United Kingdom","","",32382,"Scilly Isles, United Kingdom",49.91333333,-6.29166667,1,
1238301,12383,"ISG","Ishigaki Airport","Ishigaki, Okinawa/Ryukyu Islands","Okinawa/Ryukyu Islands","","",32383,"Ishigaki, Okinawa/Ryukyu Islands",24.33694444,124.16888889,0,
1238302,12383,"ISG","Ishigaki Airport","Ishigaki, Japan","Japan","","",32383,"Ishigaki, Japan",24.33694444,124.16888889,0,
1238303,12383,"ISG","Ishigaki Airport","Ishigaki, Japan","Japan","","",32383,"Ishigaki, Japan",24.34444444,124.18694444,1,
1238401,12384,"ISH","Ischia Airport","Ischia, Italy","Italy","","",32384,"Ischia, Italy",40.75000000,13.90000000,1,
1238501,12385,"ISI","Isisford Airport","Isisford, Australia","Australia","","",32385,"Isisford, Australia",-24.26333333,144.42333333,0,
1238502,12385,"ISI","Isisford Airport","Isisford, Australia","Australia","","",32385,"Isisford, Australia",-24.25916667,144.42416667,1,
1238601,12386,"ISJ","Isla Mujeres Airport","Isla Mujeres, Mexico","Mexico","","",32386,"Isla Mujeres, Mexico",21.26666667,-86.75000000,0,
1238602,12386,"ISJ","Isla Mujeres Airport","Isla Mujeres, Mexico","Mexico","","",32386,"Isla Mujeres, Mexico",21.24500000,-86.74000000,1,
1238701,12387,"ISL","Isabel Pass Airport","Isabel Pass, AK","United States","Alaska","02",32387,"Isabel Pass, AK",63.50000000,-145.03333333,1,
1238801,12388,"ISM","Kissimmee Gateway","Orlando, FL","United States","Florida","12",31454,"Orlando, FL",28.29027778,-81.43722222,0,
1238802,12388,"ISM","Kissimmee Gateway","Orlando, FL","United States","Florida","12",31454,"Orlando, FL",28.28972222,-81.43694444,1,
1238901,12389,"ISN","Sloulin Field International","Williston, ND","United States","North Dakota","38",32389,"Williston, ND",48.17611111,-103.63611111,0,
1238902,12389,"ISN","Sloulin Field International","Williston, ND","United States","North Dakota","38",32389,"Williston, ND",48.17805556,-103.64222222,1,
1239001,12390,"ISO","Kinston Regional Jetport at Stallings Field","Kinston, NC","United States","North Carolina","37",32390,"Kinston, NC",35.32666667,-77.61666667,0,
1239002,12390,"ISO","Kinston Regional Jetport at Stallings Field","Kinston, NC","United States","North Carolina","37",32390,"Kinston, NC",35.33138889,-77.60888889,1,
1239101,12391,"ISP","Long Island MacArthur","Islip, NY","United States","New York","36",31703,"New York City, NY (Metropolitan Area)",40.79666667,-73.10083333,0,
1239102,12391,"ISP","Long Island MacArthur","Islip, NY","United States","New York","36",31703,"New York City, NY (Metropolitan Area)",40.79527778,-73.10027778,1,
1239201,12392,"ISQ","Schoolcraft County","Manistique, MI","United States","Michigan","26",32392,"Manistique, MI",45.97500000,-86.17666667,0,
1239202,12392,"ISQ","Schoolcraft County","Manistique, MI","United States","Michigan","26",32392,"Manistique, MI",45.97444444,-86.17166667,1,
1239301,12393,"ISR","Le Tube","Istres, France","France","","",32393,"Istres, France",43.52277778,4.92388889,0,
1239302,12393,"ISR","Istres Le Tube","Istres, France","France","","",32393,"Istres, France",43.52277778,4.92388889,1,
1239401,12394,"ISS","Wiscasset Airport","Wiscasset, ME","United States","Maine","23",32394,"Wiscasset, ME",43.96333333,-69.71222222,0,
1239402,12394,"ISS","Wiscasset Airport","Wiscasset, ME","United States","Maine","23",32394,"Wiscasset, ME",43.96138889,-69.71250000,1,
1239501,12395,"IST","Ataturk","Istanbul, Turkey","Turkey","","",32395,"Istanbul, Turkey",40.97666667,28.81527778,0,
1239502,12395,"IST","Ataturk","Istanbul, Turkey","Turkey","","",32395,"Istanbul, Turkey",40.98222222,28.81277778,0,
1239503,12395,"IST","Ataturk","Istanbul, Turkey","Turkey","","",32395,"Istanbul, Turkey",40.98000000,28.81194444,1,
1239601,12396,"ISW","Wisconsin Rapids Airport","Wisconsin Rapids, WI","United States","Wisconsin","55",32396,"Wisconsin Rapids, WI",44.36111111,-89.83833333,0,
1239602,12396,"ISW","Alexander Field","Wisconsin Rapids, WI","United States","Wisconsin","55",32396,"Wisconsin Rapids, WI",44.36138889,-89.83805556,0,
1239603,12396,"ISW","Alexander Field South Wood County","Wisconsin Rapids, WI","United States","Wisconsin","55",32396,"Wisconsin Rapids, WI",44.36027778,-89.83888889,0,
1239604,12396,"ISW","Alexander Field South Wood County","Wisconsin Rapids, WI","United States","Wisconsin","55",32396,"Wisconsin Rapids, WI",44.36055556,-89.83805556,1,
1239701,12397,"ITH","Ithaca Tompkins Regional","Ithaca/Cortland, NY","United States","New York","36",32397,"Ithaca/Cortland, NY",42.49027778,-76.45805556,0,
1239702,12397,"ITH","Ithaca Tompkins Regional","Ithaca/Cortland, NY","United States","New York","36",32397,"Ithaca/Cortland, NY",42.49138889,-76.45861111,1,
1240001,12400,"OSA","Osaka International","Osaka, Japan","Japan","","",32400,"Osaka, Japan",34.78555556,135.43833333,0,
1240002,12400,"ITM","Osaka International","Osaka, Japan","Japan","","",32400,"Osaka, Japan",34.78250000,135.44111111,0,
1240003,12400,"ITM","Osaka International","Osaka, Japan","Japan","","",32400,"Osaka, Japan",34.78555556,135.43805556,1,
1240101,12401,"ITN","Itabuna Airport","Itabuna, Brazil","Brazil","","",32401,"Itabuna, Brazil",-14.80000000,-39.30000000,0,
1240102,12401,"ITN","Itabuna Airport","Itabuna, Brazil","Brazil","","",32401,"Itabuna, Brazil",-14.81055556,-39.29055556,1,
1240201,12402,"ITO","General Lyman Field","Hilo, HI","United States","Hawaii","15",32402,"Hilo, HI",19.72361111,-155.05805556,0,
1240202,12402,"ITO","Hilo International","Hilo, HI","United States","Hawaii","15",32402,"Hilo, HI",19.72361111,-155.05805556,0,
1240203,12402,"ITO","Hilo International","Hilo, HI","United States","Hawaii","15",32402,"Hilo, HI",19.72027778,-155.04833333,1,
1240301,12403,"ITQ","Itaqui Airport","Itaqui, Brazil","Brazil","","",32403,"Itaqui, Brazil",-29.12916667,-56.57000000,0,
1240302,12403,"ITQ","Itaqui Airport","Itaqui, Brazil","Brazil","","",32403,"Itaqui, Brazil",-29.17305556,-56.53777778,0,
1240303,12403,"ITQ","Itaqui Airport","Itaqui, Brazil","Brazil","","",32403,"Itaqui, Brazil",-29.17194444,-56.53833333,1,
1240401,12404,"IUE","Niue International","Niue Island, Niue","Niue","","",32404,"Niue Island, Niue",-19.07666667,-169.92861111,0,
1240402,12404,"IUE","Niue International","Niue Island, Niue","Niue","","",32404,"Niue Island, Niue",-19.07888889,-169.92583333,1,
1240501,12405,"IUS","Inus Airport","Inus, Papua New Guinea","Papua New Guinea","","",32405,"Inus, Papua New Guinea",-5.78333333,155.15000000,1,
1240601,12406,"IVA","Ambanja Airport","Ambanja, Madagascar","Madagascar","","",32406,"Ambanja, Madagascar",-13.64222222,48.45777778,0,
1240602,12406,"IVA","Ambanja/Ambalavelona","Ambanja, Madagascar","Madagascar","","",32406,"Ambanja, Madagascar",-13.64222222,48.45777778,1,
1240701,12407,"IVC","Invercargill Airport","Invercargill, New Zealand","New Zealand","","",32407,"Invercargill, New Zealand",-46.41250000,168.32083333,0,
1240702,12407,"IVC","Invercargill Airport","Invercargill, New Zealand","New Zealand","","",32407,"Invercargill, New Zealand",-46.41472222,168.31388889,1,
1240801,12408,"IVG","Ivangrad Airport","Ivangrad, Yugoslavia","Yugoslavia","","",32408,"Ivangrad, Yugoslavia",42.84083333,19.86750000,0,
1240802,12408,"IVG","Ivangrad Airport","Ivangrad, Yugoslavia","Yugoslavia","","",32408,"Ivangrad, Yugoslavia",42.84083333,19.86750000,0,
1240803,12408,"IVG","Berane Airport","Berane, FRY","FRY","","",32408,"Berane, FRY",42.83861111,19.86111111,0,
1240804,12408,"IVG","Berane Airport","Berane, Serbia and Montenegro","Serbia and Montenegro","","",32408,"Berane, Serbia and Montenegro",42.83861111,19.86111111,0,
1240805,12408,"IVG","Berane Airport","Berane, Montenegro","Montenegro","","",32408,"Berane, Montenegro",42.83861111,19.86111111,0,
1240806,12408,"IVG","Berane Airport","Berane, Montenegro","Montenegro","","",32408,"Berane, Montenegro",42.83916667,19.86222222,1,
1240901,12409,"IVL","Ivalo Airport","Ivalo, Finland","Finland","","",32409,"Ivalo, Finland",68.61111111,27.41555556,0,
1240902,12409,"IVL","Ivalo Airport","Ivalo, Finland","Finland","","",32409,"Ivalo, Finland",68.60722222,27.40527778,1,
1241001,12410,"IVR","Inverell Airport","Inverell, Australia","Australia","","",32410,"Inverell, Australia",-29.89000000,151.14500000,0,
1241002,12410,"IVR","Inverell Airport","Inverell, Australia","Australia","","",32410,"Inverell, Australia",-29.88833333,151.14416667,1,
1241101,12411,"IWA","Ivanovo Airport","Ivanovo, U.S.S.R.","U.S.S.R.","","",32411,"Ivanovo, U.S.S.R.",57.00000000,41.00000000,0,
1241102,12411,"IWA","Ivanovo Airport","Ivanovo, Russia","Russia","","",32411,"Ivanovo, Russia",57.00000000,41.00000000,1,
1241201,12412,"IWD","Gogebic-Iron County","Ironwood, MI","United States","Michigan","26",32412,"Ironwood, MI",46.52555556,-90.13166667,0,
1241202,12412,"IWD","Gogebic-Iron County","Ironwood, MI","United States","Michigan","26",32412,"Ironwood, MI",46.52750000,-90.13138889,1,
1241301,12413,"IWJ","Iwami Airport","Iwami, Japan","Japan","","",32413,"Iwami, Japan",34.67638889,131.79027778,1,
1241401,12414,"IWO","Iwo Jima Airport","Iwo Jima, Japan","Japan","","",32414,"Iwo Jima, Japan",24.78666667,141.32416667,0,
1241402,12414,"IWO","Iwoto Airport","Iwoto, Japan","Japan","","",32414,"Iwoto, Japan",24.78666667,141.32416667,0,
1241403,12414,"IWO","Iwoto Airport","Iwoto, Japan","Japan","","",32414,"Iwoto, Japan",24.78416667,141.32277778,1,
1241501,12415,"IWS","West Houston","Houston, TX","United States","Texas","48",31453,"Houston, TX",29.81777778,-95.67222222,0,
1241502,12415,"IWS","West Houston","Houston, TX","United States","Texas","48",31453,"Houston, TX",29.81805556,-95.67250000,1,
1241601,12416,"IXA","Agartala Airport","Agartala, India","India","","",32416,"Agartala, India",23.89000000,91.24222222,0,
1241602,12416,"IXA","Agartala Airport","Agartala, India","India","","",32416,"Agartala, India",23.88722222,91.24083333,1,
1241701,12417,"IXB","Bagdogra Airport","Bagdogra, India","India","","",32417,"Bagdogra, India",26.68055556,88.33055556,0,
1241702,12417,"IXB","Bagdogra Airport","Bagdogra, India","India","","",32417,"Bagdogra, India",26.68138889,88.32805556,0,
1241703,12417,"IXB","Baghdogra","Bagdogra, India","India","","",32417,"Bagdogra, India",26.68138889,88.32805556,1,
1241801,12418,"IXC","Chandigarh Airport","Chandigarh, India","India","","",32418,"Chandigarh, India",30.67194444,76.79055556,0,
1241802,12418,"IXC","Chandigarh Airport","Chandigarh, India","India","","",32418,"Chandigarh, India",30.67361111,76.78861111,1,
1241901,12419,"IXD","Allahabad Airport","Allahabad, India","India","","",32419,"Allahabad, India",25.43972222,81.73611111,0,
1241902,12419,"IXD","Allahabad Airport","Allahabad, India","India","","",32419,"Allahabad, India",25.44000000,81.73388889,1,
1242001,12420,"IXE","Mangalore/Bajpe","Mangalore, India","India","","",32420,"Mangalore, India",12.96388889,74.89388889,0,
1242002,12420,"IXE","Mangalore Airport","Mangalore, India","India","","",32420,"Mangalore, India",12.95805556,74.88861111,0,
1242003,12420,"IXE","Mangalore International","Mangalore, India","India","","",32420,"Mangalore, India",12.95805556,74.88861111,1,
1242101,12421,"IXG","Belgaum Airport","Belgaum, India","India","","",32421,"Belgaum, India",15.85861111,74.61833333,0,
1242102,12421,"IXG","Belgaum Airport","Belgaum, India","India","","",32421,"Belgaum, India",15.85972222,74.62000000,0,
1242103,12421,"IXG","Belgaum Airport","Belgaum, India","India","","",32421,"Belgaum, India",15.85916667,74.61833333,0,
1242104,12421,"IXG","Belgaum Airport","Belgaum, India","India","","",32421,"Belgaum, India",15.85972222,74.62000000,1,
